LINKID,M0_19,M0_24,M0_30,M0_40,M0_50,M4_19,M4_24,M4_30,M4_40,M4_50,M5_19,M5_24,M5_30,M5_40,M5_50,M6_19,M6_24,M6_30,M6_40,M6_50,M7_19,M7_24,M7_30,M7_40,M7_50,M8_19,M8_24,M8_30,M8_40,M8_50,M9_19,M9_24,M9_30,M9_40,M9_50
6425_7690,521,565,674,875,987,521,565,674,594,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,372
6426_6427,505,547,640,837,1155,505,547,640,556,575,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,372
6426_7690,521,565,674,875,987,521,565,674,594,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,372
6427_20137,958,1037,1281,1602,1898,958,1037,1090,1034,1057,0,0,190,287,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,372
6427_6443,453,489,696,831,944,453,489,450,477,482,0,0,246,353,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6428_6430,279,309,365,455,524,279,309,365,455,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6428_6432,290,322,382,476,550,290,322,382,476,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6432_10906,272,304,362,442,500,272,304,362,442,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433_6434,207,228,246,279,311,207,228,246,279,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433_8334,60,63,70,85,95,60,63,70,85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6434_8586,208,229,247,275,306,208,229,247,275,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443_7823,149,160,150,189,190,149,160,150,189,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443_8596,205,213,482,570,683,205,213,159,139,128,0,0,322,431,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6445_8501,218,231,486,572,684,218,231,158,137,125,0,0,328,435,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6445_8507,218,231,480,568,693,218,231,158,137,125,0,0,322,431,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446_8471,152,159,142,171,161,152,159,142,171,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6447_8499,214,226,491,574,658,214,226,152,132,121,0,0,339,441,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6447_8503,218,231,486,572,684,218,231,158,137,125,0,0,328,435,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6452_8542,165,169,150,173,165,165,169,150,173,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6453_6443,140,158,203,219,271,140,158,203,219,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454_9658,154,158,142,170,160,154,158,142,170,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455_6453,150,167,216,233,288,150,167,216,233,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456_5706,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456_6494,0,11,13,15,326,0,11,13,15,10,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457_6455,150,167,216,233,288,150,167,216,233,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459_6457,150,167,216,233,288,150,167,216,233,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462_6454,152,159,142,171,161,152,159,142,171,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463_9640,138,146,164,182,212,138,146,164,182,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469_8674,208,203,225,597,632,208,203,225,120,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,509
6470_8923,219,211,226,574,597,219,211,226,121,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,473
6483_8756,41,43,48,62,166,41,43,48,62,21,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485_9652,39,42,48,62,181,39,42,48,62,22,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486_9284,251,357,491,579,630,76,95,100,118,138,0,0,0,0,0,175,261,390,460,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487_8518,41,45,51,64,187,41,45,51,64,21,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488_9629,40,44,50,62,218,40,44,50,62,20,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490_9649,148,147,130,149,141,148,147,130,149,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492_10905,157,157,142,157,148,157,157,142,157,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494_11326,10,11,13,15,326,10,11,13,15,10,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495_6498,212,223,493,573,670,212,223,147,126,115,0,0,346,446,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495_8499,214,226,491,574,658,214,226,152,132,121,0,0,339,441,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497_9286,118,284,275,272,277,118,284,275,272,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6498_10767,206,219,485,567,673,206,219,139,120,108,0,0,346,446,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501_10767,206,219,491,569,695,206,219,139,120,108,0,0,351,448,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501_7822,196,212,471,547,637,196,212,133,115,103,0,0,337,432,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504_7822,196,212,471,547,642,196,212,133,115,103,0,0,337,432,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504_9633,193,210,476,553,641,193,210,130,112,101,0,0,345,440,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508_9628,34,37,42,53,234,34,37,42,53,17,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6512_9614,30,33,37,46,254,30,33,37,46,14,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515_6520,206,204,176,186,169,206,204,176,186,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520_6522,393,409,656,741,815,393,409,296,289,263,0,0,360,451,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520_9633,193,210,476,553,641,193,210,130,112,101,0,0,345,440,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522_9609,412,429,712,799,881,412,429,301,294,266,0,0,411,504,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527_6528,412,429,709,795,886,412,429,301,294,266,0,0,407,501,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527_9609,412,429,712,799,892,412,429,301,294,266,0,0,411,504,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528_6592,432,453,724,813,901,432,453,316,311,280,0,0,407,501,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531_8728,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533_6537,0,23,0,0,268,0,23,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537_5338,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537_7790,24,23,0,0,268,24,23,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6540_6697,116,282,273,270,274,116,282,273,270,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544_9295,243,350,481,569,616,68,88,90,108,124,0,0,0,0,0,175,261,390,460,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548_6891,549,652,1341,1541,1687,548,651,342,393,338,0,0,997,1145,1278,1,1,2,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548_6895,528,623,1290,1478,1614,527,621,325,371,311,0,0,962,1103,1229,1,1,2,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6554_8432,37,40,40,40,41,37,40,40,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6554_9279,37,40,40,41,44,37,40,40,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6566_6767,14,16,15,17,10,14,16,15,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567_6566,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569_6486,251,357,491,579,630,76,95,100,118,138,0,0,0,0,0,175,261,390,460,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569_8470,439,713,840,927,992,264,452,449,466,500,0,0,0,0,0,175,261,390,460,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569_9263,163,332,323,322,335,163,332,323,322,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570_11857,10,10,11,12,7,10,10,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572_6578,97,114,115,131,355,97,114,115,131,54,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572_6582,98,117,112,130,350,98,117,112,130,60,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6574_9603,18,19,21,25,247,18,19,21,25,8,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576_6578,94,111,113,130,353,94,111,113,130,53,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576_9597,94,111,113,130,350,94,111,113,130,53,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579_6613,0,0,0,0,771,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579_6614,79,99,99,114,66,79,99,99,114,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579_8546,79,99,99,114,841,79,99,99,114,66,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582_6645,109,131,128,148,616,109,131,128,148,73,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582_6704,13,16,19,22,270,13,16,19,22,18,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6583_6090,52,58,85,92,55,52,58,85,92,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584_6594,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585_6583,52,57,96,102,65,52,57,96,102,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587_9605,52,57,96,102,65,52,57,96,102,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589_6585,52,57,96,102,65,52,57,96,102,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590_6587,42,46,90,94,54,42,46,90,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6592_6590,42,46,90,94,54,42,46,90,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6592_6600,429,451,766,863,937,429,451,307,302,268,0,0,459,561,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594_9251,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,26,25,27,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600_6601,228,228,191,200,414,228,228,191,200,171,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600_6607,225,252,643,742,659,225,252,127,115,108,0,0,515,627,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6601_6602,228,228,191,200,414,228,228,191,200,171,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602_6610,244,245,201,210,450,244,245,201,210,181,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6607_6616,230,259,679,784,709,230,259,125,114,109,0,0,554,669,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610_6611,244,245,201,210,447,244,245,201,210,181,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611_6612,260,262,215,223,445,260,262,215,223,179,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612_6613,0,0,0,0,771,0,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612_8205,273,273,224,233,750,273,273,224,233,180,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6614_6706,79,101,102,117,71,79,101,102,117,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6616_6618,230,259,679,784,709,230,259,125,114,109,0,0,554,669,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6618_6773,230,259,679,784,708,230,259,125,114,108,0,0,554,669,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6622_6624,260,292,729,855,811,233,266,123,114,108,0,0,576,701,644,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6622_6773,260,292,729,855,811,233,266,123,114,108,0,0,576,701,644,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623_6644,99,102,121,128,122,99,102,121,128,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624_6739,260,292,729,855,811,233,266,123,114,108,0,0,576,701,644,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626_6640,296,345,831,1001,940,269,318,124,120,113,0,0,677,841,768,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626_6739,260,292,730,855,811,234,266,123,114,108,0,0,576,701,644,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630_8205,273,273,224,233,750,273,273,224,233,180,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6630_8784,272,272,223,233,754,272,272,223,233,178,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6631_9592,87,90,104,111,112,87,90,104,111,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635_11845,272,272,223,233,754,272,272,223,233,178,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635_6765,272,272,223,233,754,272,272,223,233,178,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636_6640,585,643,1100,1291,1776,558,617,366,378,295,0,0,704,872,1423,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636_9586,594,654,1109,1299,1780,567,628,375,386,299,0,0,704,872,1423,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639_6640,277,279,231,241,804,277,279,231,241,176,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639_6765,280,264,219,230,801,280,264,219,230,173,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641_10765,33,34,38,38,33,33,34,38,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6644_6641,31,32,38,39,32,31,32,38,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6645_20152,188,230,227,262,1240,188,230,227,262,139,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6645_8546,79,99,99,114,675,79,99,99,114,66,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646_6647,488,720,833,899,1013,404,582,587,602,609,0,0,0,0,99,84,138,246,296,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646_6653,487,724,836,901,1015,403,585,590,605,611,0,0,0,0,99,84,138,246,296,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6647_8476,486,720,833,898,955,402,582,586,602,651,0,0,0,0,0,84,138,246,296,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650_8484,130,147,172,180,208,130,147,172,180,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651_10791,70,73,87,92,93,70,73,87,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6653_6683,500,851,983,1053,1295,416,582,586,602,605,0,0,0,0,230,84,138,246,296,303,0,0,0,0,0,0,0,0,0,0,0,131,149,154,155
6656_9591,138,156,174,182,210,138,156,174,182,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6658_6656,153,178,203,213,240,153,178,203,213,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6664_6658,169,195,218,228,254,169,195,218,228,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666_9583,629,696,1191,1396,1875,602,669,398,414,307,0,0,762,941,1510,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6666_9586,594,654,1167,1368,1859,567,628,375,386,299,0,0,762,941,1502,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668_6669,618,683,425,450,1091,592,656,395,410,300,0,0,0,0,732,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668_9583,629,696,1362,1590,2064,602,669,398,414,307,0,0,934,1135,1698,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6669_9584,697,789,467,503,1199,670,763,437,463,335,0,0,0,0,805,26,26,29,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6670_6668,0,0,930,1130,964,0,0,0,0,0,0,0,930,1130,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671_6670,0,0,930,1130,964,0,0,0,0,0,0,0,930,1130,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674_6678,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674_6753,186,213,230,242,1235,186,213,230,242,216,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674_9588,181,206,229,240,266,181,206,229,240,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6676_11012,323,343,606,633,672,323,343,0,0,0,0,0,606,633,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6676_6705,328,348,606,633,672,328,348,0,0,0,0,0,606,633,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678_6679,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6679_6680,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6680_8355,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6681_6682,0,0,0,0,899,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6681_8355,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6682_8353,9,0,0,0,899,9,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6683_6684,557,860,991,1060,1108,476,592,592,609,621,0,0,0,0,0,81,132,238,286,292,0,0,0,0,0,0,0,0,0,0,0,135,159,164,193
6683_8353,9,0,0,0,899,9,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6684_6776,2049,2800,3174,3380,3232,1968,982,1032,1086,814,0,0,0,0,0,81,132,238,286,292,0,0,0,0,0,0,0,0,0,0,0,1685,1904,2006,2125
6697_7830,116,282,273,270,274,116,282,273,270,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6702_6708,17,23,28,32,29,17,23,28,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6702_7161,17,23,28,32,29,17,23,28,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6704_8712,13,17,20,22,271,13,17,20,22,18,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6706_7302,79,105,106,122,359,79,105,106,122,72,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6708_8877,17,23,27,30,29,17,23,27,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6710_6712,15,23,35,36,38,15,23,35,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6710_6772,14,21,27,34,35,14,21,27,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6712_6730,22,36,57,60,71,22,36,57,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6714_6716,81,108,111,129,72,81,108,111,129,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6714_6788,0,0,0,0,325,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6714_7302,79,105,106,122,359,79,105,106,122,72,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716_6718,77,104,108,126,70,77,104,108,126,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717_10969,337,335,170,139,73,337,335,170,139,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6718_6343,77,104,107,126,70,77,104,107,126,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6719_10812,189,253,0,0,0,189,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6719_6722,0,0,259,315,188,0,0,259,315,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6719_7321,17,23,27,30,29,17,23,27,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6720_10812,189,253,0,0,0,189,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6720_6722,178,237,22,25,28,178,237,22,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6720_6772,11,18,22,26,28,11,18,22,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6722_6724,104,139,140,175,92,104,139,140,175,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724_6726,104,139,140,175,90,104,139,140,175,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6725_4600,187,185,0,562,610,187,185,0,0,0,0,0,0,562,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6726_6727,109,145,146,187,105,109,145,146,187,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6727_7996,144,188,205,263,193,144,188,205,263,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6730_6731,27,49,79,88,105,27,49,79,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6731_6732,27,49,79,88,105,27,49,79,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6732_6734,47,73,79,88,105,47,73,79,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
